text
"“갤럭시S9 20만 원대, 아이폰6S 0원!” 모비톡, 가정의 달 이벤트	'갤럭시노트8', '갤럭시S9', '갤럭시S8', '갤럭시S7', '갤럭시S7엣지', '아이폰6S', '아이폰X', '아이폰8', 'G7', 'G6', 'V30' 등 다양한 휴대폰 정보가 가득한 스마트폰 공동구매 및 거래 어플 '모비톡'의 가정의 달 이벤트가 화제다.
 



'모비톡' 단독으로 진행되는 5월 가정의 달 이벤트에 이용자들의 폭발적인 반응이 나타나고 있다. 고가의 인기 스마트폰을 파격가에 판매한다는 사실에 각종 커뮤니티와 카페를 중심으로 화제를 모으고 있는 것. 특히 '갤럭시S9'를 20만 원대, '아이폰6S'는 0원 할부원금을 앞세워 안드로이드와 iOS 인기 기종을 중심으로 큰 폭의 할인을 펼치는게 주된 요인으로 꼽힌다. '모비톡' 관계자에 따르면 ""고마운 사람들에게 감사한 마음을 담아 선물할 기회가 많은 5월 가정의 달을 맞아 공격적인 마케팅을 진행하고 있다""며 ""독보적인 통신비 절약 어플로서 앞으로도 최선을 다하겠다""고 밝혔다.

이 밖에도 '모비톡'은 '갤럭시노트8', 'V30' 구매 시 '닌텐도 스위치'를 증정한다. 스마트폰 가격에 버금가는 사은품 제공으로 가계 통신비 절약을 중요시하는 수요층으로부터 긍정적인 반응을 이끌어내고 있다."
"LG 그램’, 100만대 판매기념 한정판 나왔다	LG전자가 ‘그램’ 노트북 누적판매 100만대를 기념하는 한정판을 출시한다. 

LG전자는 베스트샵 등 주요 매장에서 23일부터 그램 한정판 500대를 판매한다고 21일 밝혔다. 

그램은 2014년 첫 출시한 뒤 올해 초 누적판매 100만대를 돌파했다. 그램 한정판은 고급스러운 매트 블랙 색상과 최고 사양으로 구성한 프리미엄 제품이다. 기존 그램은 주로 화이트 색상으로, 밝고 가벼운 이미지가 특징이었다. LG전자는 이번 한정판을 위해 조약돌 모양의 블랙 색상 마우스와 노트북을 넣어 휴대할 수 있는 고급 가죽 파우치를 구매 고객에게 증정한다. 

그램 한정판에는 터치 디스플레이를 적용했다. 사용자는 스마트폰을 이용할 때처럼 손가락으로 화면을 터치해 제품을 쓸 수 있다. LG전자는 데이터를 대용량으로 전송하는 ‘썬더볼트3’ 단자도 적용했다. 썬더볼트3의 데이터 전송속도는 1초에 최대 40Gbps로, 모니터 두 대에 동시에 4K 영상을 전송할 수 있는 수준이다. 

LG전자는 이 제품에 기존 SATA 방식보다 처리속도가 빠른 NVMe 방식 512GB 용량 SSD를 적용했다. 제품 구매 고객에게는 512GB SSD를 추가로 증정한다. 소비자는 제품을 사용하다 용량이 부족하면 SSD를 추가로 달아 저장공간을 최대 1TB로 늘릴 수 있다. 중앙처리장치(CPU)는 인텔의 i7이다. 메모리는 DDR4 16GB를 적용했다. 출하가는 279만원이다. 

다양한 이벤트도 진행한다. LG전자 이벤트 페이지에 100자 이내로 그램을 응원하는 내용을 댓글로 남기면 된다. LG전자는 가장 참신한 댓글을 단 고객을 선정해 300명에게 돌돌 말아서 휴대할 수 있는 ‘롤리키보드2’를 증정한다. 댓글을 남긴 고객들은 즉석에서 결과를 확인할 수 있는 룰렛 이벤트에도 참여할 수 있다. 

LG전자 한국영업본부 HE마케팅 손대기 담당은 “고객들이 항상 만족하고 사용할 수 있도록 그램의 혁신을 이어가 더욱 사랑받는 제품이 되도록 할 것”이라고 강조했다."
"“이게 정말 LG폰이에요?”…G7 씽큐, 기분 좋은 스타트	20일 서울 신촌역 앞. 한 휴대폰 판매점을 찾은 대학생 A(22)씨는 LG전자 프리미엄 스마트폰 ‘G7 씽큐’를 만지며 휴대폰 판매점주에게 “이게 정말 LG서 만든건가요"" 라고 물었다. A씨는 “처음에 앞 디자인만 보고 애플 아이폰인줄 알았다. 직접 만져보니 예전 악평 받던 LG폰과는 차원이 다를 정도로 발전했다”고 감탄했다.


18일 출시된 LG전자의 G7 씽큐에 대해 긍정적인 반응이 쏟아지고 있다. G6 출시 때보다 반응이 좋고, 제품 문의 건수도 늘어나 이전 LG폰과는 다른 성과를 거둘 수 있다는 기대감도 커지고 있다.

G7 씽큐가 출시되고 첫 주말인 19일·20일 서울 구로구 신도림 테크노마트와 서울 지하철 2호선 신촌역, 이대역, 홍대입구역 휴대폰 판매점에는 휴대폰을 문의하는 방문객들로 북적였다. 삼성전자 ‘갤럭시S9’, G7 씽큐, 애플 ‘아이폰X(텐)’을 찾는 방문객이 주를 이뤘다.

특히 작년 3월 출시된 전작 ‘G6’와는 달리 G7 씽큐 문의 건이 대폭 늘었다는 게 휴대폰 판매점주들의 공통된 반응이다.

이대역 근처의 휴대폰 판매점주는 “예전에는 갤럭시랑 아이폰만 찾는 사람들이 많았는 데 오늘(20일)은 신기하게도 G7 씽큐를 묻는 사람도 많다”며 “원래 LG제품은 20대 미만 정도로 많이 들여오지 않았었는 데 이번엔 30대 정도로 조금 더 들여올 예정”이라고 말했다.


통신 업계는 이를 최근 LG전자가 서울 용산역을 포함한 전국 50곳에 G7 씽큐 체험관을 마련하고 유명 아이돌 ‘BTS’와의 광고 계약을 맺은 덕이라고 분석했다.

통신 업계의 한 관계자는 “우선 애플의 애플 스토어처럼 LG전자가 체험관을 만들어 고객들에게 자사의 제품을 공개하는 건 매우 긍정적인 광고 방법”이라며 “체험관이나 BTS 광고를 통해 G7 씽큐를 접해본 고객들이 LG전자 스마트폰에 대한 인식이 긍정적으로 바뀌었다”고 말했다.

또 작년 12월 부임한 황정환 모바일커뮤니케이션 사업본부장의 ‘스마트폰 ABCD’ 전략이 효과를 봤다는 게 통신 업계 분석이다.

황정환 사업본부장은 2월 바르셀로나에서 열린 기자 간담회에서 “스마트폰 ABCD에 집중하겠다”고 밝힌 바 있다. 스마트폰의 기본인 오디오(A), 배터리(B), 카메라(C), 디스플레이(D)를 강화해 소비자들의 신뢰를 되찾겠단 전략이다.

실제 G7 씽큐에는 우퍼(저음 스피커 역할) 기능이 뛰어난 ‘붐박스 스피커’가 탑재됐으며, 최적 화질을 알아서 찾아주는 인공지능 카메라와 전작보다 전력소모가 30% 개선된 개량 LCD가 각각 탑재돼 카메라와 디스플레이 성능이 크게 올랐다. 스마트폰 기본기가 탄탄해진 셈이다.


하지만 통신 업계는 LG전자가 브랜드 이미지의 제고 효과는 봤을 진 모르지만 이와 같은 현상이 실제 판매량으로 이어질지는 미지수라고 예상했다. 스마트폰 기능 상향평준화로 무조건 최신폰을 선호하는 고객들이 없을 뿐더러 보조금이 줄어 통신 시장 자체가 쪼그라 들었기 때문이다.

글로벌 시장조사기관 스트래티지 애널리틱스의 5월 자료를 보면 올해 1분기 전 세계 스마트폰 시장 출하량은 3억4540만대로 작년 1분기보다 2% 감소했다. 작년 4분기 때는 9% 감소했다. 2분기 연속 역성장이다.

스트래티지 애널리틱스 측은 “스펙 상향 평준화로 스마트폰 교체 주기가 길어진 데다 휴대폰 유통 업체들의 보조금이 줄었고 하드웨어나 디자인의 혁신이 부족해 스마트폰 시장이 둔화됐다”고 설명했다.

선택약정할인율 증가와 집중 단속으로 인해 불법 보조금이 줄면서 번호이동 수도 줄었다. 프리미엄 스마트폰이 출시될 때마다 시장이 과열되던 과거와 달라졌다. 21일 통신 업계의 자료를 종합하면 5월 하루 평균 번호이동 수는 1만건 중반대다. 방송통신위원회가 시장과열 기준으로 보는 2만4000건에 훨씬 못 미친다.

하지만 G7 씽큐 체험관·BTS 광고·전략 변경으로 인해 LG전자 스마트폰의 이미지 제고 효과가 이뤄진 만큼, 일정 이상의 판매량은 기대해볼 만하다는 게 통신 업계 전망이다.

신도림 테크노마트의 한 휴대폰 판매점주는 “오늘(19일) G7 씽큐 문의는 G6의 두배 정도 수준으로 많아졌는 데 아직 판매량으로 이어지진 않았다”며 “그래도 문의가 많은 만큼 꾸준히 입소문을 타면 판매량이 늘 것으로 예상한다”고 말했다."
"애플 ""10억불""vs 삼성 ""2800만불""…배상액 종지부 '눈앞'	삼성-애플 '둥근모서리' 디자인특허침해 배상액 소송건
美캘리포니아법원, 2년 끌었던 배상액 22일 결정예정



(서울=뉴스1) 유경선 기자 = '10억달러 대 2800만달러'

아이폰의 '둥근모서리' 디자인을 침해한 대가로 삼성전자가 애플에게 얼마를 배상하게 될지가 22일(현지시간) 미국 법원에서 최종 결정된다. 대법원을 거쳐 파기환송심까지 이어진 7년간의 긴 소송에서 삼성전자는 애플에게 최종 얼마를 배상해야 할지를 놓고 법정공방을 벌이는 중이다.

삼성전자는 7년 전 애플이 미국 캘리포니아 북부지역법원에 제기한 '갤럭시S가 아이폰의 둥근모서리 등 디자인특허 3건과 기능특허 2건을 침해했다' 소송에서 1·2심에 잇따라 패소하면서 배상판결을 받았다. 애플은 그때부터 지금까지 10억달러의 배상을 요구하고 있다. 삼성은 많아도 2800만달러를 넘지 않아야 한다고 맞서고 있다.

1심에서 2심을 거치며 배상금액은 애플이 주장한 10억달러에서 5억4800만달러로 줄어들었지만 삼성전자는 5억4800만달러 중 디자인특허 침해부분 배상액인 3억9900만달러가 불합리하게 산정됐다며 2016년 미 대법원에 상고했다.

3억9900만달러 배상액이 산정된 근거는 '다른 제품의 디자인특허를 침해했다면 판매이익 전체를 배상해야 한다'는 것인데, 삼성전자는 '디자인이 제품 전체의 가치를 결정하지는 않는다'고 판단해 상고한 것이다. 이에 미 대법원은 2016년 12월 '디자인특허 일부를 침해했을 때 판매이익 전체를 배상하는 것은 부당하다'는 취지로 판결하며 사건을 하급법원으로 돌려보냈다. 그러면서 현재 소송이 시작됐다.

대법원이 하급심으로 돌려보낸 이 소송에서는 8명의 배심원이 배상액을 산정하게 된다. 현지시간으로 18일 증거제출과 변론이 모두 마무리됐고 22일 배상액이 최종 결정될 예정이다. 

애플은 '디자인이 제품 가치의 전체를 결정한다'고 주장하면서 배상액 '10억달러'를 고집하고 있다. 애플은 법정에서 삼성전자가 애플의 디자인특허를 침해한 스마트폰을 팔아 10억달러의 수익을 냈다고 주장했다.

반면 삼성전자는 '디자인은 제품의 일부일뿐'이라는 입장이다. 삼성전자는 차를 비유로 들면서 스마트폰을 만들려면 디자인뿐 아니라 수천개의 구성요소가 필요하다고 주장했다. 그러면서 애플의 주장은 '차량내 컵홀더 디자인특허를 침해했는데 자동차 전체 판매이익을 물어내라는 격'이라고 맞서고 있다. 

결국 배상액은 결국 디자인이 제품의 가치에 얼마의 비중을 차지하느냐에 따라 결정될 것으로 보인다.

이번 공방은 애플과 삼성전자 간 다툼이지만 판결 결과가 관련 업계에 미치는 영향이 적지 않을 전망이다. 디자인특허가 제품의 가치를 얼만큼 결정하는지 또 디자인특허가 침해됐을 때 배상은 얼마나 이뤄져야 하는지 지표를 세우는 판결이 될 것이기 때문이다.

이번 판결에서 애플의 주장이 받아들여진다면 미국 내에서 비슷한 소송이 줄이을 가능성이 크다. 디자인만으로도 제품 판매로 인한 수익의 전체를 배상받을 수 있기 때문이다. 

삼성전자의 희망대로 2800만달러를 배상한다고 해도 시사하는 바가 있다. 잘 만든 디자인 하나가 회사의 이익을 보장하는 큰 무기가 될 수 있다는 점이다. 7년동안 이어진 디자인특허침해 공방에 대해 미국 법원이 어떤 결론을 내릴지 관련업계가 예의주시하고 있다."
"삼성전자, 5G 국제 표준 주도한다	삼성전자가 5세대(5G) 이동통신 1차 표준 완성을 위한 3GPP 실무그룹 최종 회의에서 중추적인 역할을 한다. 

삼성전자는 5G 이동통신 1차 표준 완성을 목표로 21일부터 25일까지 부산에서 열리는 3GPP 실무그룹 최종 회의에 참여한다고 21일 밝혔다. 

이번 회의에서는 3GPP의 5G 이동통신 기술을 개발하는 실무그룹인 RAN 워킹그룹 5개가 참석해 5G 단독모드(스탠드얼론)에서 △초고속데이터와 초저지연 성능을 제공하는 5G 무선접속 기술 △5G 단말과 기지국의 전파방사 요구사항 △5G 단말기 평가방법 등 5G 상용 서비스를 위한 최종 기술을 공동으로 확정 짓게 된다. 

특히, 삼성전자가 의장사로 참석하는 RAN 워킹그룹4에서는 국내 상용 서비스에 활용될 예정인 3.5GHz, 28GHz 대역 등 주파수 대역별 전파출력을 비롯해 5G 단말과 기지국에 대한 전파방사 요구사항을 확정할 예정이다. 

3GPP는 이번 회의 결과와 지난 해 12월 완성한 4세대(4G) 롱텀에볼루션(LTE)과 5G를 함께 사용하는 5G 종속모드(논스탠드얼론) 표준을 다음 달 미국에서 열리는 3GPP 총회에서 5G 1차 표준으로 승인하고 공표할 계획이다. 

이번 회의에는 국내 SK텔레콤, KT, LG유플러스, 미국 버라이즌, AT&T, 일본 NTT도코모 등 이동통신사업자를 비롯해 칩셋, 단말, 장비업체 등 전세계에서 약 1500명의 전문가가 참석한다. 

삼성리서치 부소장 조승환 부사장은 “이번 회의에서 삼성전자가 개발한 혁신적인 기술들이 반영된 5G 1차 표준이 완성된다”며 “이를 통해 4차 산업혁명의 핵심 인프라 역할을 수행할 5G 이동통신 상용화가 본격적으로 이뤄질 것으로 기대한다”고 강조했다. 

한편, 삼성전자는 5G 표준활동, 특허, 신기술 개발, 상용화 등에서 글로벌 업계를 선도하고 있다. 지난 2015년 9월부터 5G 표준 개발의 단계별 로드맵 수립을 주도하고 있으며, 지난 2016년 4월 열린 첫 번째 5G 표준 회의를 한국에서 개최한 바 있다. 3GPP 실무그룹에서 총 5석의 의장단을 맡고 있으며, 3GPP기술 공로상을 4회 수상한 바 있다. 또한, 삼성전자는 유럽통신표준화기구(ETSI)에 현재까지 1254건의 5G 필수표준 특허를 등재하며 가장 많은 특허 수를 보유하고 있다. 

삼성전자는 △2015년 초고주파(mmWave) 대역에서 기지국 간 이동성 시연 △2017년 시속 200km 이동 중인 차량에서 5G 통신 시연 △2017년 고속 열차에서 8K 동영상 다운로드, 4K 영상 업로드 통신 시연을 세계 최초로 성공했다. 

이를 바탕으로 올해 1월 미국 최대 통신사업자 버라이즌과 5G 상용 계약을 체결했으며, 세계 최초로 미국 연방통신위원회(FCC)로 부터 5G 기지국과 옥외용 단말(Outdoor CPE)·가정용 단말(IndoorCPE)의 승인을 받으며 상용 서비스 개시에 박차를 가하고 있다."
"[우주를 보다] 주위를 ‘냠냠’…화성서 포착된 ‘팩맨 크레이터’	[서울신문 나우뉴스]

인류의 주요 탐사 대상이 되고있는 화성에서 특이한 모습의 크레이터가 발견됐다.

최근 미 항공우주국(NASA)은 화성정찰위성(mars reconnaissance orbiter·MRO)에 장착된 고해상도 카메라(HiRISE)가 포착한 화성의 크레이터 사진을 공개했다.

지난 3월 포착된 이 크레이터는 전체적인 모습이 과거 세계적인 인기를 모은 게임인 식충캐릭터 '팩맨'(Pac-Man)을 연상시킨다. 게임에서처럼 마치 주위 물질를 잡아먹는 모습처럼 보일 정도.

운석 등 천체가 충돌해 생기는 크레이터가 이처럼 특이한 모습을 하고있는 이유는 있다. 일반적으로 크레이터는 둥근 원형에 가까운 것이 많다.

그러나 이 크레이터의 경우 오랜 세월 동안 그 주위에 모래로 된 사구(沙丘)가 쌓여 팩맨 같은 외양을 갖췄다. 때문에 이 크레이터에는 초승달 모양의 사구을 의미하는 ‘바르한’(Bachan)을 합쳐 '바르한 팩맨'(Bachan Pac-Man)이라는 재미있는 이름이 붙었다.

NASA 측은 ""바르한 팩맨은 크레이터 속에 형성된 사구""라면서 ""게임만큼이나 흥미로운 모습으로 화성 내에서도 희귀한 형태에 속한다""고 밝혔다."
"카카오게임즈 '블레이드2', 사전예약자 100만명 돌파	[이데일리 김혜미 기자] 카카오게임즈는 올 여름 출시할 모바일 액션 RPG(역할수행게임) ‘블레이드2 포 카카오’ 사전예약자 수가 100만명을 돌파했다고 21일 밝혔다.

블레이드2는 지난 2014년 모바일 게임 최초 대한민국 게임 대상을 거머쥔 블레이드 포 카카오 후속작이다. 전작의 명성에 힘입어 출시 전부터 큰 관심을 받아왔으며 지난 15일 사전예약 시작 당일에만 20만명, 일주일 만에 100만명 이상의 예약자 수를 기록했다.

사전예약은 카카오톡 내 카카오게임 사전 예약 페이지와 구글 플레이에서 진행되고 있다. 카카오게임즈는 카카오게임 예약자 전원에게 ‘고급 캐릭터 장비’와 ‘보석(재화) 500개’, 특별제작 ‘카카오톡 이모티콘’ 등을 증정한다. 구글 플레이에서 예약하면 5만골드를 별도 증정한다. 

아울러 전체 예약자 수와 친구 초대 수에 따라서도 별도 아이템을 지급한다. 카카오게임즈는 블레이드2의 성공적인 출시를 목표로 카카오페이지와 다음웹툰에서 8부작 브랜드 웹툰을 연재하는 등 공격적인 마케팅을 진행하고 있다.

블레이드2는 액션스퀘어가 개발 중이며 최고 수준의 그래픽과 화려한 시네마틱 연출, 개성 넘치는 캐릭터 4종의 전투 등이 특징이다. 블레이드2 및 사전예약 세부 내용은 브랜드 페이지와 카페톡 등에서 확인할 수 있다."
"치매 인식 부족 심각…""성인 89% 경도인지장애 몰라""	치매가 보내는 ‘경고’ 경도인지장애, 성인 10명 중 9명은 ""모른다"" 
치매는 예방, 치료가 불가능하다는 잘못된 인식도 4명 중 1명 꼴

[ 전예진 기자 ]

우리나라 성인 10명 중 9명은 치매 초기 단계인 경도인지장애에 대해 알지 못하고 4명 중 1명은 치매를 예방과 치료가 불가능한 질환으로 인식하는 것으로 나타났다. 

치매 극복 선도기업인 한독은 치매와 경도인지장애에 대한 인식을 조사하기 위해 지난 4월 17일부터 25일까지 8일간 성인 남녀 125명을 대상으로 설문조사를 실시했다. 

설문 결과에 따르면 성인 10명 중 9명이 경도인지장애를 정확하게 알지 못했다. ‘경도인지장애에 대해서 알고 있는가’라는 질문에 ‘모른다’는 응답이 전체의 41.6%를 차지했으며, 47.2%역시 ‘뜻은 모르나 들어만 봤다’고 답해 여전히 경도인지장애 대한 인식이 많이 부족한 것으로 조사됐다. 

‘경도인지장애를 듣고 무엇이 떠오르는가’에 대한 답변으로는 ‘건망증과 비슷한 증상(40.8%)’이 가장 많았으며 ‘치매의 전 단계(34.4%)’, ‘치료가 필요한 질환(13.6%)’, ‘자연스러운 노화현상(6.4%)’ 등이 뒤를 이었다.

경도인지장애(Mild Cognitive Impairment, MCI)란 정상 노화로 인한 건망증과 치매의 중간 단계다. 치매는 아니지만 동일 연령대에 비해 인지기능, 특히 기억력이 떨어져 있는 상태를 말한다.

경도인지장애는 알츠하이머성 치매로 이행 할 수 있는 고 위험군으로 지목되고 있으며, 알츠하이머성 치매를 가장 이른 시기에 발견할 수 있고 치료 효과를 극대화 할 수 있는 단계라는 점에서 임상적으로 중요하다.

또한 ‘치매는 예방 또는 치료가 가능하다고 생각하는가’라는 치매 관련 설문에서는 ‘치매 예방은 가능하지만 치료는 불가능하다’라는 의견이 56%로 가장 많았으며, ‘치매는 예방, 치료 둘 다 불가능하다(24.8%),’ 치매는 예방, 치료 둘 다 가능하다(15.2%)’ 순으로 나타났다. 

치매가 예방 또는 치료가 불가능하다고 생각한 이유로는 ‘뚜렷한 치료제가 없어서(50%)’, ‘알려진 치매 예방 방법은 효과가 크지 않을 것 같아서(16%)’라는 의견이 있었다.

치매에 대해 여전히 질환이 아닌 노화로 인식하고 있는 응답도 30.2%로 높게 나타나 치매에 대한 올바른 인식 변화가 필요한 것으로 나타났다.

치매 예방 활동 유무를 묻는 질문에는 20.8%만이 ‘예방 활동을 하고 있다’고 답했으며, 치매 예방 활동 계획으로는 ‘꾸준한 병원 진료(11.5%)’ 보다 ‘규칙적인 운동(69.2%)’, ‘두뇌에 좋다는 음식 및 건강기능식품 섭취(50%)’로 답해 병원 진료를 통한 치료 보다 생활 습관 등으로 치매를 예방하려는 경향이 높은 것으로 조사됐다.

세계적인 뇌과학자 개리스몰 박사는 “치매는 진행성 질환인 만큼 경도인지장애를 조기에 발견하고 대처하면 치매를 예방할 수 있는 만큼 평소에도 뇌 건강 관리에 대한 관심이 필요하다”며 “커큐민과 같은 뇌 건강에 도움을 줄 수 있는 음식 섭취와 충분한 수면, 꾸준한 운동 등을 통한 생활 속 실천으로 뇌 노화를 늦추는 것은 물론 경도인지장애와 치매를 예방할 수 있다”고 말했다."
"넷기어 게이밍 공유기, ‘베스트 제품’으로 전세계 호평	디지털데일리 최민지기자] 넷기어(한국지사장 김진겸)는 지난달 초 정식으로 출시한 게이머들을 위한 게이밍 전용 무선 와이파이 공유기 ‘XR500’이 세계 유수의 IT미디어로부터 ‘베스트 게이밍 공유기’로 선정되는 등 호평이 이어지고 있다고 21일 밝혔다.

우선 미국 온라인 IT미디어인 IGN 리뷰에서 ‘최고의 듀얼 밴드 게이밍 공유기’로 꼽히면서 “XR500은 듀마 OS를 사용해 가장 좋은 인터페이스를 지닌 게임 콘솔을 위한 베스트 공유기다”라는 평가를 받았다. 

또한 글로벌 IT 미디어 씨넷(CNET)에서 “XR500은 게이머들이 자신의 게임 경험을 완벽하게 제어하기 위해서 반드시 필요한 공유기 및 소프트웨”라고 소개했다.

호주 PC 게이밍 매거진 PC 파워플레이(PC PowerPlay)의 리뷰에서 “XR500은 다양하고 놀라운 기능을 지닌 게이밍 공유기로 게이머들에게 꼭 필요한 제품”이다라는 추천을 받았다. 

미국 G스타일 매거진에서는 XR500이 지금 구매 가능한 최고의 공유기라고 평했으며, 동노우스테크(DongKnowsTech)에서는 게이머와 컴퓨터 매니아들을 위한 환상적인 공유기라고 전했다. 미국 IT커뮤니티 사이트 오버클락(OverClock)에서도 “XR500을 너무나 손쉬운 설정으로 최고의 트렌디한 기술을 필요로 하는 사람들에게 강력 추천한다”고 언급했다.

XR500은 게이밍 전용 소프트웨어 개발사인 넷듀마(NETDUMA)의 듀마OS를 탑재한 신개념 제품으로 게이머들의 가장 골칫거리인 랙의 사전 원인을 미리 파악해 자신의 게임 환경에 맞는 최적의 상태를 지원하도록 다양한 커스터마이징 기능을 제공하고 있다.

또한, XR500은 세계적으로 대중적인 모든 게임들의 서버 위치를 파악하고 게임 서버 및 다른 플레이어들과의 거리를 사전에 제어해 게임 랙을 제거해 주는 지오 필터 기능, 여러 대의 PC·모바일 기기·게임 콘솔 등 다양한 디지털 장비와 연결 때 각 장비마다 다운로드 및 업로드 대역폭 등을 사전에 할당하고 제한할 수 있는 서비스 품질(QoS) 콘트롤 기능을 지원한다. 

아울러, 네트워크 보호 및 디도스(DDoS) 공격을 예방할 수 있는 게이밍 가상사설망(VPN) 지원, 자녀들을 위한 사이트 차단 및 사용량 제한 기능, 장비들의 실시간 사용량, 대역폭, 핑 등 커스터마이징이 가능한 편리한 대시보드 등 게이머들을 위해 특화된 다양한 특수 기능들이 탑재돼 있다.

XR500은 차세대802.11ac 칩셋이 적용된 듀얼 밴드AC2600급 무선 와이파이 공유기로 초고속 기가비트 속도를 지원하며 고성능 듀얼 코어 1.7GHz 프로세서가 적용돼 있다. 4x4 쿼드 스트림 기술 및 MU-MIMO(Multi User- Multiple Input Multiple Output) 기술을 통해 여러 대 모바일 기기에 동시에 데이터를 전송하더라도 속도 저하를 최소화하는 프리미엄급 제품이다."
"[사이언스 카페] 브로콜리에 치매 예방 성분	브로콜리가 치매 치료·예방에 상당한 효과가 있다는 연구 결과가 나왔다. 브로콜리에 포함된 설포라판이라는 성분이 뇌에 있는 알츠하이머 유발 물질을 없애 치매 증상을 줄일 수 있다는 것이다. 이 물질은 식물에서 추출한 천연 성분이기 때문에 인체 부작용이 거의 없는 치매 치료제 개발로 이어질 것으로 기대된다.

김지영 서울대 수의과학연구소 교수 연구팀은 ""쥐 실험을 통해 브로콜리의 설포라판이 치매를 일으키는 단백질로 알려진 아밀로이드 베타와 타우를 제거한다는 것을 확인했다""고 20일 밝혔다. 설포라판은 브로콜리, 양배추 등 녹색 채소에 많이 들어 있는 성분이다. 그동안 설포라판은 암 세포 증식을 억제하는 효과가 있다는 사실만 알려졌는데 기억력 손상도 막아주는 효과가 있다는 것을 규명한 것은 이번이 처음이다. 연구진은 유전자 변형으로 만든 치매 쥐에게 두 달 동안 설포라판을 투여한 뒤 쥐의 뇌 변화를 관찰했다. 그 결과 아밀로이드 베타는 60% 이상, 타우는 최대 80%까지 줄어든 것으로 나타났다. 연구진은 설포라판이 뇌 속에서 아밀로이드 베타와 타우를 제거하는 효소 단백질의 생성을 유도하기 때문이라고 설명했다. 알츠하이머는 구조가 변형된 단백질이 머릿속에 쌓여 발생하는데, 이 효소는 변형 단백질을 잘게 부숴 없애버린다. 연구진은 설포라판을 먹은 쥐의 해마(기억을 담당하는 뇌 부위)에서 효소 단백질이 증가했다고 밝혔다.

이번 연구는 국제학술지 '몰레큘러 뉴트리션 & 푸드 리서치' 13일 자에 실렸다. 연구진은 ""이번 연구는 치매뿐 아니라 파킨슨병 등 단백질 구조 변형으로 일어나는 다른 신경 질환의 치료 연구에도 활용될 수 있다""고 밝혔다."
